1	2	0.0303000000000000	0.0999000000000000	0.0254000000000000	0	0	0	0	0	1	-360	360
1	3	0.0129000000000000	0.0424000000000000	0.0108200000000000	0	0	0	0	0	1	-360	360
4	5	0.00176000000000000	0.00798000000000000	0.00210000000000000	0	0	0	0	0	1	-360	360
3	5	0.0241000000000000	0.108000000000000	0.0284000000000000	0	0	0	0	0	1	-360	360
5	6	0.0119000000000000	0.0540000000000000	0.0142600000000000	0	0	0	0	0	1	-360	360
6	7	0.00459000000000000	0.0208000000000000	0.00550000000000000	0	0	0	0	0	1	-360	360
8	9	0.00244000000000000	0.0305000000000000	1.16200000000000	0	0	0	0	0	1	-360	360
8	5	0	0.0267000000000000	0	0	0	0	0.985000000000000	0	1	-360	360
9	10	0.00258000000000000	0.0322000000000000	1.23000000000000	0	0	0	0	0	1	-360	360
4	11	0.0209000000000000	0.0688000000000000	0.0174800000000000	0	0	0	0	0	1	-360	360
5	11	0.0203000000000000	0.0682000000000000	0.0173800000000000	0	0	0	0	0	1	-360	360
11	12	0.00595000000000000	0.0196000000000000	0.00502000000000000	0	0	0	0	0	1	-360	360
2	12	0.0187000000000000	0.0616000000000000	0.0157200000000000	0	0	0	0	0	1	-360	360
3	12	0.0484000000000000	0.160000000000000	0.0406000000000000	0	0	0	0	0	1	-360	360
7	12	0.00862000000000000	0.0340000000000000	0.00874000000000000	0	0	0	0	0	1	-360	360
11	13	0.0222500000000000	0.0731000000000000	0.0187600000000000	0	0	0	0	0	1	-360	360
12	14	0.0215000000000000	0.0707000000000000	0.0181600000000000	0	0	0	0	0	1	-360	360
13	15	0.0744000000000000	0.244400000000000	0.0626800000000000	0	0	0	0	0	1	-360	360
14	15	0.0595000000000000	0.195000000000000	0.0502000000000000	0	0	0	0	0	1	-360	360
12	16	0.0212000000000000	0.0834000000000000	0.0214000000000000	0	0	0	0	0	1	-360	360
15	17	0.0132000000000000	0.0437000000000000	0.0444000000000000	0	0	0	0	0	1	-360	360
16	17	0.0454000000000000	0.180100000000000	0.0466000000000000	0	0	0	0	0	1	-360	360
17	18	0.0123000000000000	0.0505000000000000	0.0129800000000000	0	0	0	0	0	1	-360	360
18	19	0.0111900000000000	0.0493000000000000	0.0114200000000000	0	0	0	0	0	1	-360	360
19	20	0.0252000000000000	0.117000000000000	0.0298000000000000	0	0	0	0	0	1	-360	360
15	19	0.0120000000000000	0.0394000000000000	0.0101000000000000	0	0	0	0	0	1	-360	360
20	21	0.0183000000000000	0.0849000000000000	0.0216000000000000	0	0	0	0	0	1	-360	360
21	22	0.0209000000000000	0.0970000000000000	0.0246000000000000	0	0	0	0	0	1	-360	360
22	23	0.0342000000000000	0.159000000000000	0.0404000000000000	0	0	0	0	0	1	-360	360
23	24	0.0135000000000000	0.0492000000000000	0.0498000000000000	0	0	0	0	0	1	-360	360
23	25	0.0156000000000000	0.0800000000000000	0.0864000000000000	0	0	0	0	0	1	-360	360
26	25	0	0.0382000000000000	0	0	0	0	0.960000000000000	0	1	-360	360
25	27	0.0318000000000000	0.163000000000000	0.176400000000000	0	0	0	0	0	1	-360	360
